date,coordinates
20191009,"-121.6183, 49.3068"
20190510,"-121.6025, 49.3358"
20190823,"-121.3168, 49.3879"
20190526,"-121.316, 49.4109"
20190721,"-121.7424, 49.6915"
20190616,"-121.8095, 49.5692"
20190714,"-121.7676, 49.57"
20190901,"-121.8095, 49.6191"
20190723,"-121.822, 49.5764"
20190623,"-121.8168, 49.5734"
20190728,"-121.8166, 49.5733"
20190623,"-121.8248, 49.6035"
20190602,"-121.8243, 49.6085"
20190615,"-121.8259, 49.6005"
20190519,"-121.8254, 49.6017"
20190902,"-121.8255, 49.5899"
20190512,"-121.8291, 49.5944"
20190818,"-121.829, 49.5945"
20190721,"-121.8596, 49.6654"
20190825,"-121.86, 49.6666"
20190804,"-121.86, 49.6666"
20190825,"-121.9234, 49.5856"
20190713,"-121.9177, 49.5828"
20190902,"-121.9287, 49.5956"
20190831,"-121.9283, 49.5954"
20190623,"-121.9294, 49.5951"
20190519,"-121.9294, 49.5953"
20190902,"-122.0151, 49.6707"
20190816,"-120.8635, 49.0388"
20190512,"-121.1083, 49.091"
20190825,"-121.1113, 49.1185"
20190512,"-121.0807, 49.125"
20190508,"-121.8812, 49.2439"
20190721,"-121.8457, 49.382"
20191108,"-121.9133, 49.3267"
20200318,"-121.9169, 49.2684"
20190907,"-122.0062, 49.3597"
20190611,"-121.9809, 49.4066"
20190630,"-121.9996, 49.3379"
20190726,"-122.1527, 49.1983"
20190902,"-121.7881, 49.0901"
20190805,"-121.8374, 49.0712"
20190811,"-121.9293, 49.0727"
20190520,"-121.825, 49.1035"
20190814,"-122.0124, 49.0706"
20190824,"-121.9918, 49.075"
20190629,"-121.993, 49.0753"
20190822,"-121.9931, 49.0754"
20190818,"-121.7672, 49.513"
20190805,"-121.7635, 49.5244"
20190728,"-121.762, 49.5366"
20190616,"-121.7487, 49.544"
20190727,"-121.7427, 49.5196"
20190728,"-121.6016, 49.5099"
20190825,"-121.7671, 49.5185"
20190824,"-121.7675, 49.515"
20190805,"-121.7676, 49.5159"
20190701,"-121.7675, 49.5168"
20190615,"-121.7674, 49.5169"
20190805,"-121.7675, 49.5177"
20190616,"-121.7671, 49.5212"
20190701,"-121.7678, 49.5188"
20190721,"-121.7674, 49.5213"
20190512,"-121.7763, 49.4392"
20190714,"-121.8459, 49.4034"
20190629,"-121.8446, 49.4075"
20190623,"-121.8505, 49.4421"
20190721,"-121.862, 49.4773"
20190805,"-121.8601, 49.4765"
20190701,"-121.843, 49.4902"
20190805,"-121.876, 49.5354"
20190818,"-121.8742, 49.5357"
20190805,"-121.8728, 49.5352"
20190721,"-121.9933, 49.47"
20190512,"-122.0015, 49.4711"
20190623,"-122.0026, 49.4713"
20190721,"-121.9996, 49.4713"
20190902,"-122.001, 49.4716"
20190622,"-121.9969, 49.4723"
20190910,"-121.9331, 49.5153"
20190512,"-121.9301, 49.5135"
20190901,"-122.05, 49.535"
20190516,"-120.525, 50.7268"
20190619,"-120.5017, 50.7204"
20190802,"-120.5684, 50.6706"
20190527,"-120.6089, 49.9888"
20190730,"-120.6105, 49.9905"
20190904,"-120.6772, 49.9035"
20190904,"-120.7049, 49.9144"
20190608,"-120.7364, 49.9492"
20190905,"-120.6848, 49.892"
20190905,"-120.6894, 49.861"
20190904,"-120.6847, 49.8422"
20190904,"-120.6541, 49.8005"
20190904,"-120.7711, 49.8317"
20190905,"-120.6972, 49.8022"
20190905,"-120.7222, 49.8323"
20190719,"-120.6503, 50.2059"
20190401,"-120.5381, 50.1746"
20190524,"-120.666, 50.166"
20190426,"-120.5085, 50.1084"
20190524,"-120.6103, 50.097"
20190730,"-120.4482, 50.6174"
20190618,"-120.4795, 50.5308"
20190630,"-120.4767, 50.6224"
20190531,"-120.6344, 50.5915"
20190905,"-120.5789, 50.5894"
20190530,"-120.8232, 50.8575"
20190530,"-120.7484, 50.8294"
20190530,"-120.7353, 50.8007"
20190530,"-120.7412, 50.7419"
20190807,"-120.7042, 50.7358"
20190906,"-120.6599, 50.7542"
20190904,"-120.7098, 50.7075"
20190501,"-120.9339, 49.9805"
20190908,"-120.9003, 49.9158"
20191007,"-120.8777, 49.9137"
20190906,"-120.8389, 49.8495"
20190630,"-121.0145, 49.7463"
20190904,"-120.6344, 49.6924"
20190605,"-120.8799, 50.7564"
20190508,"-120.8742, 50.7597"
20190721,"-120.9248, 50.7448"
20190729,"-120.9592, 50.7487"
20190408,"-121.0374, 50.762"
20190826,"-121.0947, 50.7818"
20190901,"-120.7853, 50.0717"
20190420,"-120.8395, 50.1417"
20190502,"-120.8416, 50.1514"
20190822,"-120.8239, 50.0174"
20190417,"-120.8829, 50.1476"
20190501,"-120.8596, 50.1317"
20190420,"-120.8504, 50.1309"
20190519,"-120.8966, 50.1537"
20190429,"-120.9475, 49.9991"
20200317,"-120.862, 50.1709"
20200318,"-120.8709, 50.1587"
20190613,"-120.8576, 50.1567"
20190713,"-121.0601, 50.175"
20190407,"-121.0592, 50.1808"
20190530,"-120.8354, 50.4226"
20190403,"-121.3042, 50.408"
20190420,"-121.296, 50.578"
20190516,"-121.3007, 50.4863"
20190425,"-121.3019, 50.5689"
20200320,"-121.3, 50.5754"
20190704,"-121.3497, 50.4217"
20190516,"-121.3439, 50.422"
20190630,"-121.3764, 50.4041"
20190630,"-121.3755, 50.4054"
20190408,"-121.1622, 50.7629"
20190903,"-121.2652, 50.8146"
20190729,"-121.3417, 50.69"
20190810,"-121.3545, 50.6336"
20190817,"-121.3428, 50.6285"
20190808,"-121.3273, 50.7217"
20190707,"-121.4003, 50.908"
20190402,"-121.5512, 50.105"
20200320,"-121.5584, 50.1054"
20190601,"-121.5626, 50.106"
20190808,"-121.5614, 50.1105"
20190803,"-121.564, 50.1165"
20190521,"-121.5575, 50.1221"
20190614,"-121.5448, 50.0655"
20190703,"-121.5588, 50.0812"
20190616,"-121.5832, 50.0032"
20190426,"-121.4912, 49.9653"
20190508,"-121.4903, 49.9691"
20190402,"-121.4889, 49.9659"
20190627,"-121.1081, 49.9339"
20190908,"-121.473, 49.8611"
20190921,"-121.4567, 49.8445"
20190516,"-121.0863, 50.2237"
20190512,"-121.0325, 50.2336"
20190403,"-121.1151, 50.2698"
20190404,"-121.1666, 50.2781"
20190407,"-121.2394, 50.3632"
20190409,"-121.4193, 50.2619"
20190923,"-121.51, 50.2546"
20190905,"-121.5059, 50.4584"
20190530,"-121.7371, 50.5578"
20190617,"-121.734, 50.4525"
20190611,"-121.5719, 50.2457"
20200321,"-121.5733, 50.2636"
20190805,"-121.5505, 50.297"
20200324,"-121.6016, 50.2662"
20200321,"-121.8994, 50.6427"
20190804,"-122.1064, 50.6139"
20190907,"-122.1054, 50.6137"
20190509,"-121.4387, 50.9078"
20190617,"-121.7151, 50.8224"
20190819,"-121.7496, 50.8764"
20190907,"-121.8685, 50.679"
20190903,"-121.8582, 50.6836"
20200320,"-121.8861, 50.7434"
20190919,"-121.9301, 50.7495"
20190810,"-122.0166, 50.9292"
20190425,"-121.5883, 50.2352"
20190728,"-121.6799, 50.0131"
20190623,"-121.6797, 50.0131"
20190616,"-121.9199, 49.9365"
20190512,"-121.7091, 49.7363"
20191108,"-121.6287, 49.7415"
20190529,"-120.4264, 55.7039"
20190530,"-120.5053, 55.6374"
20190831,"-121.215, 55.7335"
20191017,"-121.4571, 55.5764"
20191017,"-121.4571, 55.5764"
20190714,"-121.5309, 55.4806"
20190408,"-121.514, 55.762"
20190614,"-121.5903, 55.358"
20190622,"-119.0926, 53.0278"
20190713,"-119.1696, 53.0532"
20190424,"-118.9152, 52.9618"
20190710,"-119.2829, 53.0158"
20190705,"-119.2692, 53.0257"
20190805,"-118.5929, 52.8521"
20190607,"-119.0686, 52.5634"
20190728,"-119.1848, 52.6967"
20190613,"-119.1457, 52.8155"
20190427,"-119.3228, 52.8977"
20190723,"-119.1841, 52.4002"
20190715,"-119.2042, 52.2393"
20190802,"-119.1385, 52.4507"
20190723,"-119.199, 52.3798"
20190728,"-118.6824, 52.0124"
20190907,"-119.0349, 50.866"
20190528,"-119.2769, 50.9878"
20190805,"-119.0949, 50.9844"
20190805,"-119.0949, 50.9844"
20190902,"-119.1666, 50.9166"
20190820,"-119.1109, 50.906"
20190811,"-119.2597, 50.8886"
20190824,"-119.1666, 51.2962"
20190810,"-119.0113, 51.198"
20190810,"-119.0067, 51.2192"
20190902,"-119.0066, 51.2193"
20190814,"-118.8931, 51.1256"
20190613,"-119.4778, 51.0338"
20190614,"-119.3887, 50.9534"
20190818,"-119.3665, 50.8906"
20190902,"-119.3741, 50.9073"
20190604,"-119.5368, 50.8865"
20190802,"-118.9779, 51.7762"
20190718,"-119.2949, 51.7777"
20190613,"-119.2384, 51.9196"
20190808,"-119.332, 51.7225"
20190904,"-119.3576, 51.8706"
20190603,"-119.4985, 51.6672"
20190816,"-119.4701, 51.5156"
20190616,"-119.3892, 51.3612"
20190814,"-119.3865, 51.3686"
20190614,"-119.4283, 51.2703"
20190926,"-119.6557, 51.6713"
20190613,"-119.8212, 51.687"
20190803,"-119.7883, 50.9092"
20190810,"-119.9009, 51.7179"
20190509,"-120.0235, 51.8447"
20190713,"-119.6631, 51.1738"
20190614,"-119.7778, 51.3406"
20190814,"-119.7728, 51.2631"
20190613,"-119.8201, 51.2477"
20190901,"-119.9329, 51.2367"
20190710,"-119.9226, 51.2772"
20190615,"-120.1608, 51.1909"
20190907,"-120.1141, 51.1661"
20190810,"-120.1889, 51.4079"
20190810,"-120.453, 51.3285"
20190705,"-120.5535, 51.4712"
20190530,"-120.5187, 51.4702"
20190524,"-120.6853, 51.4811"
20190723,"-120.6813, 51.4793"
20190530,"-120.3059, 51.4897"
20190618,"-120.445, 51.619"
20190712,"-120.6849, 51.5278"
20190626,"-120.649, 51.5321"
20190724,"-120.6548, 51.8895"
20190530,"-120.4977, 51.6909"
20190508,"-120.886, 51.5747"
20190618,"-120.9244, 51.7187"
20190701,"-120.8688, 51.7527"
20191022,"-120.726, 51.7656"
20190830,"-121.0675, 51.6331"
20190729,"-121.1177, 51.4734"
20190602,"-121.1762, 51.4168"
20190618,"-121.3681, 51.852"
20190624,"-121.3416, 51.7562"
20190517,"-121.2085, 51.6925"
20190904,"-121.2989, 51.6958"
20190513,"-121.3356, 51.6897"
20190430,"-121.5158, 51.222"
20190530,"-121.3467, 51.569"
20190615,"-121.5897, 51.5376"
20190612,"-121.6718, 51.5783"
20190608,"-121.2797, 51.4063"
20190330,"-121.2766, 51.334"
20190810,"-121.4419, 51.2772"
20190721,"-121.7335, 51.2072"
20190817,"-121.4446, 51.5989"
20190817,"-121.4446, 51.5989"
20190615,"-121.4748, 51.7955"
20190504,"-121.5383, 51.6784"
20190617,"-121.6377, 51.8562"
20190711,"-121.6654, 51.8642"
20190612,"-121.6611, 51.8367"
20190613,"-121.6557, 51.7431"
20190808,"-121.6748, 51.6581"
20190612,"-121.8346, 51.9074"
20190416,"-121.9157, 52.0301"
20190811,"-121.9168, 52.0121"
20190612,"-122.0139, 51.9212"
20190612,"-121.9735, 51.8996"
20190612,"-121.9127, 51.8183"
20190612,"-121.9763, 51.8513"
20190613,"-122.0345, 51.8593"
20190612,"-121.9918, 51.8603"
20190625,"-122.031, 51.2916"
20190618,"-123.2778, 50.1578"
20190625,"-123.896, 50.0459"
20190710,"-124.2811, 49.9872"
20190714,"-124.183, 50.129"
20190625,"-124.37, 50.3061"
20190626,"-123.0674, 50.1042"
20190714,"-123.0555, 50.0817"
20190628,"-123.0325, 50.0637"
20190811,"-123.0302, 50.0584"
20190706,"-123.4013, 50.1069"
20190705,"-123.4167, 50.111"
20190905,"-123.3512, 50.0473"
20190626,"-123.1703, 50.0337"
20190528,"-123.1606, 49.9587"
20190906,"-123.3136, 49.9424"
20190802,"-123.1608, 49.9071"
20190804,"-123.166, 49.9188"
20190810,"-123.2693, 49.8852"
20190401,"-123.246, 49.8892"
20190511,"-123.246, 49.8892"
20190903,"-123.1051, 49.9203"
20190616,"-123.1802, 49.8868"
20190616,"-123.18, 49.8868"
20190622,"-123.0918, 49.7162"
20190625,"-123.2843, 49.5785"
20200315,"-123.215, 49.605"
20190723,"-122.8889, 50.2714"
20190903,"-122.8518, 50.3008"
20190826,"-122.8525, 50.2817"
20190624,"-122.8522, 50.2824"
20191001,"-122.4325, 50.2418"
20190602,"-122.7589, 50.2958"
20190903,"-122.69, 50.2603"
20190619,"-122.5732, 50.2724"
20191011,"-122.4122, 50.2177"
20191102,"-122.2505, 49.7503"
20200325,"-123.7625, 49.5172"
20190826,"-123.8071, 49.5028"
20190903,"-123.8159, 49.5136"
20191005,"-123.8831, 49.5172"
20190624,"-124.0143, 49.6198"
20190805,"-123.963, 49.6725"
20190626,"-124.0949, 49.6833"
20190626,"-124.0051, 49.7052"
20190626,"-123.9593, 49.7356"
20190528,"-124.0227, 49.7671"
20190626,"-124.1804, 49.7216"
20190430,"-123.9448, 49.5148"
20190609,"-123.935, 49.5115"
20190716,"-124.4446, 49.8415"
20190906,"-124.4047, 49.6724"
20190623,"-123.2388, 49.4108"
20190723,"-123.2342, 49.4165"
20190706,"-123.2403, 49.534"
20200322,"-123.4333, 49.45"
20190612,"-123.4864, 49.3918"
20190616,"-123.5073, 49.4431"
20190724,"-123.4982, 49.4602"
20190619,"-123.4979, 49.4939"
20190607,"-123.5294, 49.4638"
20190505,"-123.5326, 49.5239"
20190426,"-123.7282, 49.5031"
20191001,"-123.7352, 49.4746"
20190807,"-123.7703, 49.4785"
20190821,"-123.9568, 49.4739"
20190607,"-123.1164, 49.4619"
20190518,"-124.064, 49.2177"
20200329,"-124.0778, 49.2029"
20190928,"-124.0988, 49.1942"
20190904,"-124.0515, 49.1499"
20190725,"-124.0002, 49.1034"
20190720,"-124.0032, 49.1048"
20190427,"-124.1461, 49.0995"
20190715,"-124.0622, 49.149"
20190724,"-124.0198, 49.0812"
20190610,"-124.1136, 49.0772"
20190511,"-124.0878, 49.0806"
20190816,"-124.0822, 49.0835"
20190920,"-124.3275, 49.3068"
20190401,"-124.3128, 49.3026"
20190623,"-124.312, 49.3026"
20190806,"-124.3538, 49.2416"
20190825,"-124.4252, 49.3074"
20190630,"-124.487, 49.2135"
20190618,"-124.4927, 49.223"
20190717,"-124.4528, 49.2872"
20190729,"-124.508, 49.2894"
20190425,"-124.5046, 49.2942"
20190530,"-123.7424, 49.1063"
20190818,"-123.7687, 49.1215"
20190828,"-123.9248, 49.1249"
20190828,"-123.9838, 48.9186"
20190725,"-123.923, 48.9705"
20190513,"-123.9, 49.003"
20190831,"-124.1983, 48.8353"
20190831,"-123.8332, 48.9696"
20190803,"-123.9126, 48.7586"
20190827,"-123.8932, 48.7825"
20190426,"-123.9541, 48.7825"
20190822,"-123.9553, 48.783"
20190428,"-124.0381, 48.8149"
20190811,"-124.2755, 48.8216"
20190619,"-124.369, 49.0117"
20190701,"-123.6555, 49.0536"
20190812,"-123.6256, 48.9267"
20190509,"-123.7215, 48.8636"
20190909,"-123.7572, 48.8659"
20150526,"-123.7458, 48.8463"
20190509,"-123.5977, 48.7961"
20190409,"-123.481, 48.5503"
20190701,"-123.463, 48.545"
20190613,"-123.6961, 48.7479"
20190702,"-123.6132, 48.6941"
20190729,"-123.6198, 48.6962"
20190725,"-123.6956, 48.6956"
20200316,"-123.6426, 48.6951"
20190906,"-123.5609, 48.5841"
20190702,"-123.5824, 48.4644"
20190808,"-123.6072, 48.3568"
20190619,"-123.7536, 48.3809"
20190606,"-123.7989, 48.6289"
20190605,"-124.1502, 48.5934"
20190626,"-124.2614, 48.6097"
20190902,"-124.2244, 48.6466"
20190521,"-124.4006, 48.5573"
20190511,"-124.067, 48.4926"
20190629,"-123.8871, 48.4163"
20190509,"-123.8367, 48.4373"
20190630,"-123.8121, 48.4735"
20190810,"-124.0563, 48.4222"
20190405,"-122.2785, 52.3835"
20190616,"-120.8484, 52.2209"
20190614,"-120.887, 52.3024"
20191022,"-121.5489, 52.3172"
20190403,"-121.8017, 52.5025"
20190514,"-121.6645, 52.5303"
20190814,"-121.78, 52.3601"
20190501,"-121.8344, 52.2274"
20190609,"-122.0564, 52.2364"
20190522,"-121.9729, 52.2133"
20190821,"-121.7983, 52.2035"
20190515,"-122.0662, 52.1328"
20190602,"-122.0808, 52.1441"
20190528,"-121.9853, 52.1989"
20190510,"-122.0808, 52.125"
20190619,"-121.883, 52.1111"
20190505,"-122.0264, 52.1085"
20191023,"-122.0151, 52.1029"
20191022,"-121.9928, 52.1023"
20190423,"-122.0795, 52.0852"
20190614,"-122.1699, 52.0107"
20190513,"-122.2019, 52.1639"
20190508,"-122.2493, 52.0619"
20190613,"-122.4853, 52.5207"
20190723,"-122.3985, 52.5256"
20200326,"-122.4086, 52.461"
20190815,"-122.8065, 52.3635"
20190609,"-123.5248, 52.2723"
20190513,"-122.9586, 52.0193"
20190829,"-123.1415, 52.0065"
20190811,"-124.124, 51.7176"
20190906,"-122.7796, 51.9613"
20191024,"-123.3608, 51.3795"
20190612,"-122.8618, 51.4178"
20190713,"-122.1509, 51.2174"
20190901,"-122.7746, 50.8942"
20190901,"-122.7731, 50.8948"
20190825,"-122.8952, 50.8659"
20190701,"-122.8951, 50.8659"
20190721,"-122.8854, 50.8782"
20190626,"-124.3917, 51.6221"
20190901,"-122.4657, 50.8589"
20190902,"-122.465, 50.8589"
20190909,"-122.393, 50.8834"
20190901,"-122.5978, 50.9253"
20190817,"-122.5973, 50.9273"
20190901,"-122.7533, 50.912"
20190629,"-122.7533, 50.9112"
20190803,"-122.7532, 50.9111"
20190805,"-122.7702, 50.8965"
20190803,"-122.7687, 50.896"
20190825,"-122.7219, 50.8949"
20190901,"-122.7344, 51.1495"
20190804,"-122.7284, 51.1534"
20190630,"-122.2983, 50.7084"
20190701,"-122.296, 50.7723"
20190902,"-122.3175, 50.7143"
20190809,"-122.3249, 50.8111"
20190402,"-122.4856, 50.5512"
20190402,"-122.422, 50.6512"
20190805,"-122.7996, 50.8026"
20190825,"-122.7993, 50.8028"
20190902,"-122.7991, 50.803"
20190728,"-122.8731, 50.7883"
20190901,"-122.8756, 50.7892"
20190904,"-123.1614, 50.5754"
20190617,"-123.4558, 50.6658"
20190409,"-122.7138, 50.306"
20190428,"-122.7065, 50.3062"
20190626,"-122.9044, 50.4912"
20190626,"-122.9515, 50.4996"
20191028,"-122.9445, 50.427"
20190903,"-122.8188, 50.393"
20190903,"-122.8093, 50.3437"
20190522,"-122.755, 50.3091"
20190718,"-121.4898, 59.8588"
20190612,"-121.6161, 59.3578"
20190617,"-122.4658, 59.3424"
20190629,"-122.4549, 59.1995"
20190617,"-122.781, 59.3491"
20190729,"-122.935, 59.9783"
20190515,"-122.9251, 59.9836"
20190721,"-122.915, 59.2818"
20190617,"-122.203, 58.867"
20190617,"-122.1991, 58.8678"
20190630,"-122.3985, 59.0122"
20190515,"-122.446, 59.0344"
20190618,"-122.495, 58.827"
20190617,"-122.6491, 58.7908"
20190510,"-122.6563, 58.7767"
20190901,"-123.0165, 58.8711"
20190511,"-122.8263, 58.8422"
20190526,"-124.273, 59.8562"
20190720,"-123.9419, 59.8423"
20190530,"-123.7908, 59.5408"
20190523,"-123.8339, 59.625"
20190721,"-123.1961, 59.33"
20190508,"-123.2358, 59.4394"
20190523,"-124.3543, 59.3792"
20190523,"-123.8458, 59.4148"
20190812,"-124.9736, 58.7602"
20190625,"-120.2228, 59.412"
20190625,"-120.6212, 59.4347"
20190625,"-120.6212, 59.4347"
20190511,"-120.3458, 58.5378"
20190514,"-120.1338, 58.3403"
20190512,"-120.5152, 58.1838"
20190520,"-120.4293, 58.2048"
20190717,"-120.3639, 57.8448"
20190616,"-120.6209, 58.0959"
20190512,"-121.427, 58.1937"
20190512,"-121.3412, 58.2006"
20190512,"-121.2908, 58.2116"
20190722,"-121.9607, 58.2784"
20190722,"-121.8737, 58.2337"
20190914,"-120.553, 56.8838"
20190601,"-120.4, 56.9"
20190513,"-121.4418, 57.1117"
20190512,"-121.686, 56.9583"
20190511,"-121.2927, 56.5963"
20190523,"-121.4886, 56.7818"
20190512,"-121.6629, 56.4451"
20190603,"-122.0718, 56.5016"
20190426,"-120.4515, 56.5102"
20190408,"-120.6912, 56.5787"
20190929,"-120.8936, 56.509"
20190424,"-120.8529, 56.7443"
20190520,"-120.7487, 56.6706"
20190427,"-120.9788, 56.5038"
20190424,"-120.9837, 56.7365"
20190424,"-121.1526, 56.7781"
20190711,"-121.2296, 56.5354"
20190524,"-122.7572, 57.0053"
20190517,"-120.1085, 56.3888"
20190520,"-120.5527, 56.3186"
20190423,"-120.4211, 56.3337"
20190417,"-120.6905, 56.2775"
20190421,"-120.6913, 56.2682"
20190422,"-120.6952, 56.269"
20190422,"-120.6944, 56.2693"
20190427,"-120.042, 56.1322"
20190425,"-120.5833, 56.13"
20190514,"-120.0767, 56.0724"
20190519,"-120.0466, 56.128"
20190425,"-120.6536, 56.0927"
20191006,"-120.6472, 56.0911"
20190722,"-120.5803, 56.0982"
20190522,"-120.6259, 55.9847"
20190930,"-120.6308, 56.0134"
20190520,"-120.6821, 55.9415"
20190401,"-120.609, 55.9459"
20190526,"-120.4537, 55.9031"
20190617,"-120.4239, 55.9362"
20190427,"-120.4819, 55.8669"
20190613,"-120.5012, 55.9029"
20190413,"-120.4817, 55.9126"
20190522,"-120.5595, 55.916"
20191006,"-120.2491, 55.7735"
20190420,"-120.2106, 55.8636"
20190528,"-121.1374, 56.3843"
20190511,"-121.1377, 56.3943"
20191027,"-121.1316, 56.4039"
20190827,"-121.1562, 56.4109"
20190528,"-120.7509, 56.3896"
20190528,"-120.7422, 56.4127"
20190428,"-121.0606, 56.3312"
20190511,"-121.2267, 56.2845"
20190428,"-120.8459, 56.3039"
20190419,"-120.7721, 56.3038"
20190830,"-120.7581, 56.2888"
20190619,"-121.2802, 56.2645"
20190424,"-121.2531, 56.2823"
20190601,"-121.0096, 56.2784"
20190331,"-121.0857, 56.3086"
20191001,"-121.4427, 56.2137"
20190417,"-121.4531, 56.2163"
20190430,"-120.926, 56.1901"
20190621,"-120.8416, 56.2067"
20190609,"-120.8374, 56.1492"
20190715,"-120.8145, 56.1739"
20190514,"-121.3797, 55.9602"
20190514,"-120.8451, 55.8113"
20190618,"-121.9716, 56.1047"
20190423,"-121.6817, 56.1517"
20190419,"-121.6183, 56.1492"
20190928,"-121.8917, 56.0194"
20190411,"-121.9473, 56.028"
20190513,"-122.1403, 55.9761"
20200311,"-121.6788, 55.8378"
20190408,"-121.6694, 55.8415"
20190417,"-121.6513, 55.8268"
20190619,"-121.6583, 55.7143"
20190813,"-123.2093, 55.7692"
20190526,"-124.3792, 56.4197"
20190512,"-124.3715, 56.4121"
20190527,"-121.9568, 55.5836"
20190402,"-121.9392, 55.6125"
20190904,"-123.0864, 55.4746"
20190817,"-123.1115, 55.2576"
20190808,"-122.5264, 54.9771"
20190615,"-122.8639, 54.921"
20190702,"-122.7873, 54.7344"
20190904,"-122.7955, 54.7502"
20190402,"-123.5727, 55.4059"
20190911,"-123.2889, 55.5223"
20190807,"-124.5767, 54.7753"
20190626,"-123.841, 54.7599"
20190806,"-122.2665, 54.9807"
20190626,"-122.7788, 54.4117"
20190626,"-122.8157, 54.4341"
20190528,"-122.9108, 54.1634"
20190627,"-123.1818, 54.3183"
20190512,"-121.8646, 54.075"
20190721,"-122.3329, 54.139"
20190510,"-122.3698, 54.0487"
20190908,"-122.3607, 54.0296"
20190520,"-122.4726, 53.9086"
20190703,"-122.441, 54.0695"
20190629,"-122.4609, 54.0023"
20190707,"-122.4872, 54.0206"
20190729,"-122.4676, 54.0678"
20190525,"-122.642, 54.2806"
20190527,"-122.6964, 54.3289"
20190722,"-122.6551, 54.4286"
20190812,"-122.5847, 54.4424"
20190722,"-122.0079, 53.8647"
20190513,"-122.2988, 53.7326"
20190609,"-122.2779, 53.7832"
20190524,"-122.4904, 53.7213"
20190820,"-123.6097, 54.0854"
20190615,"-123.6037, 54.0221"
20190526,"-123.247, 53.9541"
20190511,"-123.2911, 54.1097"
20190805,"-123.2571, 53.9265"
20190421,"-123.3119, 54.0433"
20190528,"-123.4209, 53.8767"
20190615,"-123.1404, 53.8412"
20190618,"-123.2772, 53.5127"
20190722,"-123.1875, 53.5667"
20190509,"-122.8009, 54.0868"
20190512,"-122.7455, 54.036"
20190510,"-122.5469, 54.0121"
20190711,"-122.8293, 54.0406"
20190714,"-122.9847, 53.9699"
20190508,"-122.9841, 54.0446"
20190511,"-123.0033, 54.0491"
20190502,"-123.039, 54.0994"
20190428,"-122.9183, 53.9605"
20190508,"-122.9115, 53.9776"
20190428,"-122.8916, 53.9813"
20190429,"-122.5393, 53.9811"
20190517,"-122.8958, 53.9209"
20190427,"-122.5509, 53.8992"
20190420,"-123.1153, 54.1086"
20190806,"-123.2642, 54.1303"
20190617,"-122.751, 53.8314"
20190814,"-122.8697, 53.8245"
20190510,"-122.8989, 53.8285"
20190902,"-122.8973, 53.85"
20190516,"-122.5982, 53.8682"
20190725,"-122.533, 53.8671"
20190720,"-122.845, 53.6939"
20190425,"-123.1083, 53.7573"
20190606,"-122.6184, 53.4488"
20190419,"-122.6459, 53.5498"
20190720,"-123.0499, 53.45"
20190612,"-123.132, 53.5863"
20190407,"-124.0145, 54.0863"
20190529,"-124.2166, 54.0251"
20190402,"-124.3955, 54.2079"
20190508,"-124.2075, 54.2096"
20190611,"-124.0134, 54.0285"
20190424,"-123.96, 54.0057"
20190502,"-123.9449, 54.0085"
20190827,"-123.7685, 53.9472"
20190827,"-123.7669, 53.9475"
20190719,"-123.849, 53.9511"
20190417,"-123.858, 53.9546"
20190627,"-124.1194, 53.9464"
20190522,"-124.1219, 53.8982"
